key,data,custom_rotated,bounding_box_custom,n_generated,bounding_box_generated,n_data,val_perc,val_cust_only,train_model,train_epochs,train_pretrained_weights,train_multiscale_training,train_iou_thres,train_conf_thres,train_nms_thres,seed,gpu,current_time,training_time,ev_time,k_cross_val,shell_in_wsl,cwd_in_windows,n_not_annotated,sens,over_detecion_rate,no_hit_point_rate,ev_conf_thres,ev_nms_thres,accepted_dist
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/27s,1,True,True,53,0.6781376518218624,0.0192307692307692,0.2361419068736142,0.012,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/21s,1,True,True,53,0.6847492323439099,0.0194472876151484,0.237250554323725,0.013,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/20s,1,True,True,53,0.6926272066458983,0.0197300103842159,0.2394678492239468,0.014,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/21s,1,True,True,53,0.6988457502623295,0.0199370409233997,0.2405764966740576,0.015,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/21s,1,True,True,53,0.7025316455696202,0.020042194092827,0.2405764966740576,0.016,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/20s,1,True,True,53,0.7050053248136315,0.020234291799787,0.2450110864745011,0.017,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/20s,1,True,True,53,0.7058823529411765,0.0203208556149732,0.2472283813747228,0.018,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/19s,1,True,True,53,0.7089151450053706,0.0204081632653061,0.2472283813747228,0.019,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/20s,1,True,True,53,0.7158351409978309,0.0206073752711496,0.2472283813747228,0.02,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/20s,1,True,True,53,0.7217962760131434,0.0208105147864184,0.2483370288248337,0.021,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/19s,1,True,True,53,0.7238723872387238,0.0209020902090209,0.2494456762749445,0.022,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/20s,1,True,True,53,0.7264673311184939,0.0210409745293466,0.2516629711751663,0.023,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/42s,1,True,True,53,0.7288888888888889,0.0211111111111111,0.2516629711751663,0.024,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/42s,1,True,True,53,0.7337807606263982,0.0212527964205816,0.2516629711751663,0.025,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/29s,1,True,True,53,0.7367829021372329,0.0213723284589426,0.2527716186252771,0.026,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/31s,1,True,True,53,0.7414965986394558,0.0215419501133786,0.253880266075388,0.027,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/29s,1,True,True,53,0.7431818181818182,0.021590909090909,0.253880266075388,0.028,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/24s,1,True,True,53,0.744874715261959,0.0216400911161731,0.253880266075388,0.029,0.1,15
